Date,Open,High,Low,Close,Volume
1609156800000,26859.07,27500.0,26711.57,27140.96,23218.329955
1609178400000,27140.89,27228.53,26415.09,27079.41,17426.381496
1609200000000,27079.42,27116.78,25880.0,26452.18,18976.743871
1609221600000,26452.4,26900.0,26145.46,26876.4,14517.834499
1609243200000,26874.55,27100.0,26204.99,26621.46,18810.415089
1609264800000,26621.08,27410.0,26505.94,27385.0,17106.599147
1609286400000,27385.0,28239.0,27374.87,28016.74,25310.909129
1609308000000,28016.74,28598.74,27320.0,27838.82,29338.579453
1609329600000,27836.95,28309.88,27577.0,28239.69,17549.887543
1609351200000,28239.68,28996.0,28239.68,28875.54,23156.681701
1609372800000,28875.55,29300.0,28120.67,28972.2,21929.080278
1609394400000,28972.2,29285.0,28580.0,28910.3,15827.219309
1609416000000,28910.29,28989.03,27850.0,28571.97,25003.085783
1609437600000,28571.97,29169.55,28424.56,28923.63,12749.119782
1609459200000,28923.63,29470.0,28690.17,29187.01,15068.459618
1609480800000,29187.01,29402.57,28806.54,29313.49,12084.612528
1609502400000,29313.49,29600.0,28937.0,29079.64,15790.256098
1609524000000,29077.59,29338.89,28624.57,29331.69,11239.596767
1609545600000,29331.7,29590.0,28946.53,29589.99,11160.617827
1609567200000,29589.99,29899.0,29450.0,29755.0,15324.858152
1609588800000,29754.99,33000.0,29741.39,32856.96,55863.439286
1609610400000,32856.95,33300.0,30300.0,32178.33,47644.958097
1609632000000,32176.45,34180.0,31962.99,33758.67,24681.444206
1609653600000,33758.67,34778.11,33403.0,34413.53,35146.517864
1609675200000,34413.53,34600.0,32454.73,32909.27,38671.625465
1609696800000,32907.51,33861.92,32267.0,33000.05,22457.979215
1609718400000,33000.05,33600.0,32400.25,32813.01,21694.520773
1609740000000,32813.01,33408.0,28130.0,30743.06,60832.612781
1609761600000,30742.99,32185.67,30454.25,31024.17,39729.387965
1609783200000,31022.25,32031.01,30856.08,31988.71,18643.364171
1609804800000,31989.75,32853.38,29900.0,30436.25,34409.54109
1609826400000,30436.26,31821.94,29900.0,31776.66,22678.195788
1609848000000,31776.66,32790.0,31111.78,32742.73,24769.093703
1609869600000,32742.73,34360.0,32650.03,33949.53,34193.166457
1609891200000,33949.53,35766.58,33288.0,34978.91,34110.555182
1609912800000,34977.27,35248.63,33357.9,34918.53,28884.814254
1609934400000,34918.54,35088.0,34052.42,34898.52,28197.59167
1609956000000,34898.52,36939.21,34280.0,36769.36,35946.240204
1609977600000,36769.36,37700.8,36422.71,37347.2,28099.800758
1609999200000,37347.2,37913.72,36300.0,37822.09,25091.596944
1610020800000,37825.64,39775.0,37518.0,39732.92,35554.047496
1610042400000,39732.92,40365.0,36500.0,39432.28,44080.255239
1610064000000,39432.48,39699.87,36500.0,37975.25,33074.383352
1610085600000,37980.53,41500.45,37563.92,41286.67,35025.540503
1610107200000,41286.67,41950.0,39777.0,41009.07,39672.127275
1610128800000,41009.08,41153.0,38652.0,40582.81,32017.906369
1610150400000,40586.96,40976.13,39154.48,39295.37,18877.350358
1610172000000,39293.41,41237.44,38720.0,40565.77,22011.251687
1610193600000,40565.77,41380.0,39869.0,40421.4,19930.821214
1610215200000,40421.4,40880.0,39928.91,40088.22,14966.556416
1610236800000,40088.22,41350.0,40050.0,40451.84,16658.92162
1610258400000,40451.74,41073.26,38888.0,39181.76,23161.663527
1610280000000,39175.09,40126.0,37200.0,38571.86,32932.403836
1610301600000,38571.95,39000.0,35111.11,38150.02,45456.55552
1610323200000,38150.02,38264.74,33600.0,34904.73,53988.562895
1610344800000,34904.73,36360.0,32538.0,34198.56,55932.639632
1610366400000,34198.55,35110.0,30420.0,32839.87,93823.911418
1610388000000,32848.96,35638.55,31215.0,35404.47,47411.024342
1610409600000,35410.37,35889.0,33677.03,35882.68,29230.195646
1610431200000,35882.68,36628.0,34757.0,35410.99,32876.375996
1610452800000,35410.99,35688.82,32531.0,35012.53,44557.300921
1610474400000,35012.54,35550.0,33260.74,34051.24,27284.279433
1610496000000,34049.15,34375.51,32380.0,33321.75,34783.604921
1610517600000,33321.76,35250.0,33212.12,34385.48,32599.480088
1610539200000,34385.48,35100.0,34017.0,34821.48,21887.772838
1610560800000,34821.47,37850.0,34720.0,37371.38,35207.057091
1610582400000,37371.38,38172.22,36701.23,37529.11,22902.438921
1610604000000,37529.11,38786.1,37440.0,38365.86,22655.087479
1610625600000,38365.86,40100.0,37707.0,39429.81,34610.891611
1610647200000,39429.25,39935.1,38259.25,39144.5,22781.97141
1610668800000,39145.21,39747.76,37808.0,37808.9,19399.876753
1610690400000,37808.9,38780.0,37554.94,38108.88,19615.085611
1610712000000,38108.87,38194.04,34408.0,35947.31,52647.220233
1610733600000,35947.31,36888.0,34801.15,36742.22,26638.738319
1610755200000,36737.43,37669.0,35520.0,35854.37,22092.944589
1610776800000,35854.37,37950.0,35823.8,37680.0,21238.442177
1610798400000,37680.0,37886.0,36671.2,36860.97,21299.130597
1610820000000,36859.24,37165.9,35357.8,35994.98,21717.914145
1610841600000,35994.98,36744.05,35475.14,35547.13,15517.117948
1610863200000,35547.12,35733.23,33850.0,35267.17,29882.758186
1610884800000,35270.0,36166.47,34666.0,35837.22,19842.153414
1610906400000,35837.22,36852.5,35506.0,35828.61,14915.697836
1610928000000,35824.99,36208.0,34800.0,35344.5,17281.888846
1610949600000,35344.5,36650.0,35072.69,36442.08,17234.067558
1610971200000,36443.91,37469.83,35400.0,35675.28,24534.341399
1610992800000,35675.29,36777.77,35532.32,36631.27,11647.820947
1611014400000,36622.46,37280.0,36018.09,36251.18,19867.69067
1611036000000,36249.37,37535.27,36002.01,37266.49,21934.719601
1611057600000,37263.73,37850.0,36610.0,37162.4,19590.492526
1611079200000,37162.4,37162.4,35844.06,35891.49,18218.404972
1611100800000,35901.94,36415.31,34737.0,35477.18,21061.267948
1611122400000,35477.18,35939.12,34000.0,34426.17,25832.153278
1611144000000,34426.17,35142.18,33400.0,34849.99,28855.753018
1611165600000,34843.52,35670.0,34482.75,35468.23,13619.248674
1611187200000,35468.23,35600.0,33971.41,34562.7,17774.416868
1611208800000,34562.69,35019.01,32009.68,32208.62,37038.413272
1611230400000,32206.89,32784.31,31037.0,31912.38,47006.519088
1611252000000,31912.37,32751.24,30071.0,30850.13,33184.72743
1611273600000,30851.99,31924.44,28850.0,31800.93,58007.845445
1611295200000,31814.81,32152.9,30500.0,31710.88,33489.619687
1611316800000,31712.09,32767.44,31286.0,32329.25,29185.056049
1611338400000,32329.25,33826.53,32185.44,32945.17,22289.162868
1611360000000,32950.0,33378.52,32053.33,33350.6,17815.607383
1611381600000,33357.15,33456.0,31511.24,31645.49,19314.737233
1611403200000,31643.9,32409.97,31390.16,32239.09,15624.07597
1611424800000,32238.8,32538.61,31812.5,32078.0,11840.867089
1611446400000,32078.0,32980.0,31630.0,32871.98,14682.274614
1611468000000,32871.98,33071.0,32465.0,32833.37,11820.321249
1611489600000,32833.37,32931.59,31500.0,31851.6,15817.717134
1611511200000,31851.59,32369.59,30900.0,32259.9,15657.724969
1611532800000,32259.45,33797.96,32175.61,33331.13,20327.190507
1611554400000,33331.13,33562.04,32750.09,33185.26,16732.389293
1611576000000,33185.25,34875.0,33050.0,33784.36,30553.244009
1611597600000,33784.35,34031.56,31910.0,32254.2,20886.403112
1611619200000,32254.19,32827.33,31424.71,32062.32,18808.861788
1611640800000,32062.32,32450.0,31100.0,31796.95,23737.829004
1611662400000,31798.65,32235.0,30837.37,32184.36,26837.918966
1611684000000,32184.36,32921.88,31855.71,32467.77,15587.597152
1611705600000,32464.01,32557.29,31365.41,31503.41,14587.928926
1611727200000,31503.42,31890.19,30578.94,30639.05,20005.36128
1611748800000,30635.74,31057.0,29241.72,30514.34,35831.642548
1611770400000,30508.51,31649.99,29500.0,30366.15,25487.028957
1611792000000,30362.19,31800.0,29842.1,31729.16,20343.018992
1611813600000,31729.16,31876.63,30812.26,31437.37,18161.384693
1611835200000,31437.37,32490.0,31161.96,32281.49,27400.966109
1611856800000,32281.5,33783.98,32103.44,33364.86,26715.775823
1611878400000,33368.18,34310.0,32750.47,32980.32,41046.175257
1611900000000,32980.31,37990.0,31915.4,37025.32,88782.061279
1611921600000,37023.83,38531.9,35564.0,35741.23,57956.740866
1611943200000,35741.23,35999.99,33500.0,34252.2,44042.028224
1611964800000,34246.28,34933.0,32825.0,33503.72,26936.158074
1611986400000,33503.72,34424.7,33137.8,33660.4,23458.419468
1612008000000,33660.4,34500.0,33410.63,34253.67,20903.274146
1612029600000,34252.02,34800.0,33966.4,34262.88,13591.829652
1612051200000,34262.89,34342.69,33655.0,33756.39,12861.816557
1612072800000,33757.17,33857.88,33205.0,33563.23,13671.823713
1612094400000,33563.24,34220.0,32200.0,32302.31,24483.468269
1612116000000,32302.32,33255.49,32171.67,33092.98,17725.171845
1612137600000,33092.97,33943.55,32296.16,33755.4,20473.723745
1612159200000,33753.59,34717.27,33284.24,34183.33,29072.645656
1612180800000,34183.33,34460.0,33133.26,33978.31,22937.248062
1612202400000,33979.94,34072.54,33430.76,33526.37,10234.659419
1612224000000,33517.09,34161.39,33418.0,33992.83,13294.231069
1612245600000,33992.83,35668.1,33924.73,34720.15,28307.756901
1612267200000,34722.97,35200.0,34333.0,34851.47,19316.401367
1612288800000,34851.47,35984.33,34790.0,35466.24,17138.270543
1612310400000,35472.71,36845.0,35362.38,36460.12,20236.168191
1612332000000,36462.63,36789.0,35511.0,35969.41,18268.263898
1612353600000,35969.41,37221.42,35810.9,37176.86,24393.451746
1612375200000,37176.87,37662.63,36644.44,37618.87,17886.449828
1612396800000,37620.26,38288.0,37326.83,37578.23,21019.587157
1612418400000,37577.31,38708.27,36662.45,37321.75,30433.204764
1612440000000,37319.43,37763.57,36161.95,36884.34,23912.498861
1612461600000,36884.34,37783.83,36761.89,36936.66,16715.445116
1612483200000,36936.65,37499.0,36570.0,37065.97,14266.226338
1612504800000,37065.98,37800.0,37021.8,37691.32,16099.239451
1612526400000,37691.32,38310.12,37527.14,37894.61,22607.637934
1612548000000,37894.61,38309.0,37230.0,38290.24,13708.230552
1612569600000,38289.32,39666.0,38215.94,39014.73,31004.730093
1612591200000,39015.08,40479.86,38989.9,40199.99,23572.024408
1612612800000,40199.52,40955.51,39836.72,40197.01,23506.670026
1612634400000,40197.01,40469.19,39035.33,39186.94,20673.886656
1612656000000,39181.01,39611.04,37923.0,38511.0,23520.016277
1612677600000,38511.01,39700.0,38282.44,39046.6,18343.497023
1612699200000,39044.37,39272.69,37351.0,37870.62,26844.879256
1612720800000,37870.63,39080.0,37660.97,38795.69,15655.287207
1612742400000,38795.69,39130.0,37988.89,38677.47,15565.1619
1612764000000,38677.84,39498.99,38620.0,39423.08,16140.740091
1612785600000,39423.08,44918.0,39094.01,43079.07,70150.951786
1612807200000,43079.08,46794.45,42554.71,46374.87,36740.683137
1612828800000,46374.86,47498.0,45500.0,46850.12,34579.588994
1612850400000,46852.68,48142.19,45560.97,46380.92,32700.454109
1612872000000,46390.95,47110.72,44961.09,46483.67,29296.555387
1612893600000,46484.23,47499.43,46201.37,46420.42,18923.263222
1612915200000,46420.42,46900.0,45589.98,46131.99,20187.557856
1612936800000,46132.0,47310.0,46106.04,46586.56,20433.462696
1612958400000,46586.55,46593.34,43727.0,44963.31,39586.145925
1612980000000,44963.32,45322.09,44355.0,44807.58,16947.015723
1613001600000,44807.58,45051.27,43994.02,44641.72,10122.086642
1613023200000,44641.71,46546.47,44397.62,46061.49,20026.016863
1613044800000,46061.48,48399.0,46060.03,47366.42,35694.96829
1613066400000,47366.43,48678.9,46542.29,47969.51,23718.009659
1613088000000,47968.66,48985.8,46888.0,47257.09,23543.584956
1613109600000,47257.09,47999.0,46789.0,47562.42,18155.488087
1613131200000,47560.06,48140.0,46125.0,47713.82,27704.006791
1613152800000,47713.83,48150.0,46915.32,47287.6,16466.955863
1613174400000,47298.15,48150.0,47200.0,47888.0,14232.890473
1613196000000,47887.99,47922.22,46251.0,46589.2,21342.910634
1613217600000,46586.23,47400.14,46202.53,46855.24,17726.172411
1613239200000,46855.23,47397.36,46653.58,47153.69,10466.123881
1613260800000,47156.78,48948.0,47014.17,48929.18,18627.153035
1613282400000,48929.18,49404.94,48389.55,49055.16,21701.531653
1613304000000,49055.17,49707.43,48101.38,48619.19,21616.098087
1613325600000,48619.2,49300.0,48400.31,48577.79,11790.692758
1613347200000,48580.47,49010.92,45570.79,46722.49,30215.212107
1613368800000,46722.48,47999.0,46683.02,47802.66,16295.203525
1613390400000,47802.67,48800.0,47423.99,48562.31,18130.624483
1613412000000,48562.31,48801.0,47643.0,47911.1,14757.116669
1613433600000,47911.1,49998.0,47003.62,49179.03,23515.705145
1613455200000,49179.04,49318.47,48550.0,48915.48,15062.581033
1613476800000,48915.49,50689.18,48073.0,48230.5,35761.494193
1613498400000,48230.63,49290.0,47750.0,49133.45,14473.485927
1613520000000,49133.45,50274.88,48947.0,49706.8,17358.149662
1613541600000,49706.8,51678.36,49624.06,51273.46,29739.45158
1613563200000,51270.86,51633.17,50542.3,51376.85,21734.041005
1613584800000,51380.78,52618.74,51304.96,52119.71,16911.995571
1613606400000,52117.67,52530.0,51712.5,52170.01,13801.02407
1613628000000,52170.02,52237.45,51133.0,51374.07,17013.815339
1613649600000,51375.12,52285.0,50901.9,51839.55,17782.041961
1613671200000,51839.56,52195.12,51510.0,51552.6,12161.165584
1613692800000,51552.61,51943.99,50710.2,51524.05,15018.522173
1613714400000,51524.06,52984.99,51517.16,52710.0,18610.553538
1613736000000,52709.99,54850.0,52315.37,54765.49,23136.806317
1613757600000,54765.5,56368.0,54525.11,55906.0,22893.895992
1613779200000,55906.0,56609.14,55322.0,55675.43,19093.165674
1613800800000,55675.44,56388.37,55030.0,56355.91,14787.361251
1613822400000,56355.94,57700.46,55722.11,57048.35,27465.12177
1613844000000,57048.35,57234.48,53863.93,55841.19,19602.556619
1613865600000,55841.19,56959.71,55477.59,56545.13,13405.699823
1613887200000,56545.12,57827.0,55821.03,57284.79,15217.024689
1613908800000,57284.78,57782.0,56589.0,57499.01,14961.801246
1613930400000,57499.02,58352.8,56935.03,57408.57,14582.182753
1613952000000,57412.35,57508.47,55102.77,55869.15,22077.101533
1613973600000,55869.16,56623.69,53505.7,54524.94,26367.405566
1613995200000,54515.0,54695.66,47622.0,52100.0,64775.971955
1614016800000,52100.0,54989.46,51570.0,54087.67,20798.95589
1614038400000,54087.67,54183.59,48615.0,49950.0,35332.379695
1614060000000,49952.49,51241.99,44892.56,46369.29,64951.873351
1614081600000,46359.14,49600.0,45788.1,47175.27,45821.311096
1614103200000,47163.74,48938.85,45251.0,48891.0,23269.460909
1614124800000,48891.0,51357.0,46988.69,50247.4,25300.279203
1614146400000,50247.61,51374.99,49456.0,50360.02,22466.941654
1614168000000,50360.02,51294.0,48450.0,50041.8,27485.515013
1614189600000,50046.03,50052.18,48028.18,49676.2,16628.473382
1614211200000,49676.21,50884.88,49517.01,50388.6,14590.088634
1614232800000,50391.1,50568.97,48581.71,50294.8,16951.477562
1614254400000,50299.0,52041.73,49306.91,49550.95,26170.103177
1614276000000,49550.96,50086.28,46674.34,47073.73,25599.003748
1614297600000,47073.73,47800.0,45502.69,45517.53,31127.162986
1614319200000,45524.35,46880.4,44106.78,46427.65,33591.186449
1614340800000,46427.65,48424.11,45800.0,47660.98,24570.021318
1614362400000,47659.96,47873.24,45000.0,46276.87,20134.82991
1614384000000,46276.88,48085.47,46156.24,47803.71,17553.470304
1614405600000,47799.68,48394.0,46224.84,47299.99,16597.736996
1614427200000,47299.99,47800.0,46271.0,47042.53,15419.075982
1614448800000,47041.13,47557.14,45000.0,46106.43,16490.55101
1614470400000,46103.67,46638.46,44200.0,44791.27,21140.543462
1614492000000,44791.27,45530.62,43738.65,45284.86,19594.753641
1614513600000,45287.25,45500.17,43000.0,43119.02,24952.153353
1614535200000,43123.42,45919.61,43001.0,45135.66,17367.918586
1614556800000,45134.11,46796.94,44950.53,46200.47,16786.456862
1614578400000,46200.46,48050.0,45641.02,47722.78,23549.695747
1614600000000,47722.42,49469.99,47450.32,48565.0,28091.43329
1614621600000,48565.0,49790.0,47876.0,49587.03,16658.525749
1614643200000,49595.76,50200.0,48544.75,48672.07,16199.578287
1614664800000,48673.88,49265.54,48270.69,48844.13,14356.574165
1614686400000,48844.14,49699.99,47200.0,47852.63,20398.350368
1614708000000,47852.63,48489.24,47047.6,48440.65,13266.55932
1614729600000,48436.61,49466.69,48100.71,49079.64,11868.545581
1614751200000,49078.59,51777.0,49078.59,51666.33,25258.19311
1614772800000,51665.83,52640.0,50481.0,51307.78,30749.082619
1614794400000,51305.5,51600.0,50260.0,50349.37,13160.092395
1614816000000,50349.37,51773.88,49010.1,49661.35,21198.234557
1614837600000,49664.4,50756.23,48524.86,49323.32,20463.921035
1614859200000,49323.31,50569.41,48319.36,48508.07,22659.473557
1614880800000,48508.01,48710.94,47500.0,48374.09,18328.08768
1614902400000,48374.09,48376.2,46300.0,47153.13,21319.166595
1614924000000,47153.13,47547.0,46418.12,47478.87,14730.568742
1614945600000,47478.86,48728.21,46885.0,48096.01,26655.914642
1614967200000,48096.0,49448.93,47918.38,48751.71,15486.846393
1614988800000,48746.81,49156.0,48115.83,48496.28,7337.982484
1615010400000,48496.27,49117.32,48000.0,48171.01,11075.225372
1615032000000,48171.02,48450.0,47070.0,48250.69,14862.13418
1615053600000,48250.7,49200.0,48109.79,48882.2,11123.892206
1615075200000,48882.2,49900.99,48882.2,49342.0,11900.80959
1615096800000,49342.0,51148.22,49146.68,50705.52,16884.796569
1615118400000,50705.52,51352.1,50130.65,51075.93,14337.456798
1615140000000,51075.92,51450.03,49758.01,50971.75,12111.965075
1615161600000,50959.11,51847.38,50100.0,50765.77,15643.100818
1615183200000,50765.77,50944.0,49274.67,50496.82,18386.014471
1615204800000,50490.39,51233.0,50100.01,50809.04,16901.906109
1615226400000,50801.55,52402.78,50732.36,52375.17,16056.338266
1615248000000,52375.18,54400.8,51789.41,54254.52,24488.328274
1615269600000,54254.52,54448.0,53274.96,54233.32,17417.040342
1615291200000,54235.88,54815.84,53538.77,53793.76,17968.795957
1615312800000,53793.75,54895.0,53626.97,54884.5,11782.572503
1615334400000,54874.67,55813.09,53005.0,53651.39,22221.629781
1615356000000,53651.38,55444.0,53510.01,54858.47,16279.633097
1615377600000,54858.47,57100.0,54834.0,56860.01,25100.400921
1615399200000,56860.01,57387.69,55530.01,55851.59,21147.575144
1615420800000,55851.59,56499.98,55170.22,55275.32,15497.155072
1615442400000,55275.32,56270.75,54272.82,56227.34,20878.328501
1615464000000,56233.42,57238.5,55702.09,56802.88,24503.79696
1615485600000,56802.88,58150.0,56531.67,57773.16,21035.532326
1615507200000,57773.15,58081.51,56350.0,57164.51,14503.860124
1615528800000,57168.24,57430.0,55826.05,56500.0,17422.400616
1615550400000,56499.99,57768.0,54962.84,57175.99,26163.53758
1615572000000,57175.26,57667.79,56262.14,57221.72,15315.607727
1615593600000,57221.72,57307.2,56078.23,56744.89,12337.994546
1615615200000,56744.89,60200.0,56491.92,59849.74,30340.210768
1615636800000,59853.58,60520.0,59232.53,60333.33,20210.527926
1615658400000,60333.33,61844.0,59977.6,61188.39,20356.358106
1615680000000,61188.38,61724.79,60724.26,61016.29,11498.590898
1615701600000,61016.29,61110.53,59354.62,60308.31,15463.102159
1615723200000,60308.3,60550.0,59300.0,59701.1,14024.131287
1615744800000,59701.1,60750.0,58966.78,58968.31,11615.228406
1615766400000,58976.08,60633.43,58705.47,59013.35,16325.769209
1615788000000,59019.39,59365.42,54600.0,56150.79,44743.639065
1615809600000,56150.8,57312.47,55050.0,56035.79,27892.536713
1615831200000,56034.82,56940.0,55537.0,55605.2,13809.482311
1615852800000,55605.2,56140.55,53271.34,54096.52,25825.311902
1615874400000,54088.44,56400.0,53650.0,55471.21,20909.873604
1615896000000,55464.11,56087.02,54596.89,55250.21,18436.548852
1615917600000,55250.2,56938.29,55091.32,56900.75,12814.959997
1615939200000,56900.74,57189.43,55185.42,55951.37,12155.108601
1615960800000,55951.37,56326.53,54326.27,54840.0,15551.880192
1615982400000,54840.01,55659.93,54123.69,55542.5,17766.078816
1616004000000,55542.5,58974.73,55542.5,58912.97,24948.553232
1616025600000,58912.97,59561.54,58606.1,58957.44,14067.485465
1616047200000,58957.43,59070.0,57870.38,58170.37,13606.425654
1616068800000,58168.69,60129.97,57500.0,59250.81,23517.689159
1616090400000,59250.81,59310.13,57023.0,57648.16,15388.806397
1616112000000,57641.0,58391.78,56270.74,58364.76,13008.540303
1616133600000,58362.01,58888.0,57499.63,58831.33,13025.200382
1616155200000,58831.34,59249.5,57950.59,58864.3,15551.75544
1616176800000,58865.57,59468.0,58000.0,58030.01,10807.156836
1616198400000,58030.01,58913.98,57820.17,58131.57,8577.490674
1616220000000,58131.57,59299.0,57980.0,59242.47,10377.349129
1616241600000,59242.91,59880.0,58610.62,59138.44,15152.815128
1616263200000,59138.43,59474.89,57966.85,58102.28,10369.286845
1616284800000,58100.02,58589.1,56717.81,57129.99,12055.949745
1616306400000,57130.0,57413.66,55450.11,56267.65,14127.93222
1616328000000,56270.13,57539.0,55870.23,57249.14,12961.529395
1616349600000,57249.13,58113.0,57128.89,57351.56,9419.058914
1616371200000,57351.56,57831.41,56289.0,57597.39,10279.104001
1616392800000,57597.39,58430.73,57024.13,57713.79,11449.925803
1616414400000,57713.79,57761.0,56191.19,57080.31,15947.89902
1616436000000,57080.31,57175.11,53650.0,54083.25,24904.697345
1616457600000,54083.25,55344.26,53111.66,53532.25,17154.904086
1616479200000,53532.26,54865.37,53000.0,54249.81,15018.082039
1616500800000,54249.8,55767.01,54234.96,55710.87,14618.694377
1616522400000,55705.78,55830.9,54190.1,54340.89,12997.684925
1616544000000,54342.8,54769.44,53511.39,54100.0,12060.151088
1616565600000,54100.0,56662.08,53700.0,56541.03,21684.993247
1616587200000,56536.08,57200.0,55570.82,56125.89,18172.479753
1616608800000,56125.9,56370.14,51700.0,52303.65,31619.840933
1616630400000,52303.66,52900.0,51500.0,52686.15,19985.74794
1616652000000,52686.15,53287.0,52101.0,52163.19,15521.901263
1616673600000,52163.2,52408.64,50427.56,51620.6,35710.284679
1616695200000,51620.61,52720.24,51220.72,51293.78,16182.600656
1616716800000,51293.78,52899.01,51214.6,52825.67,14084.851009
1616738400000,52822.29,53826.48,52400.86,52710.96,19200.773086
1616760000000,52710.95,54060.24,52508.19,53823.98,16492.955799
1616781600000,53826.34,55073.46,53463.49,55025.59,14035.194798
1616803200000,55025.59,55555.0,54495.12,55177.81,12296.581617
1616824800000,55177.89,55283.65,54311.6,54442.89,10592.815354
1616846400000,54442.89,56271.0,53950.0,56084.74,15987.108372
1616868000000,56081.46,56700.36,55556.0,55817.14,11228.969712
1616889600000,55817.14,56496.0,55572.0,56269.49,8736.36104
1616911200000,56264.9,56559.75,55683.56,55787.03,8472.741614
1616932800000,55787.02,56490.0,55291.13,55967.73,11121.235516
1616954400000,55967.73,56000.0,54691.84,55777.63,10720.049341
1616976000000,55777.65,56013.76,54848.98,55048.8,10478.882964
1616997600000,55048.8,58350.0,54800.01,57854.32,24244.512088
1617019200000,57854.14,58405.82,57170.0,57924.69,21367.765195
1617040800000,57924.69,58021.19,57103.43,57635.47,11766.777151
1617062400000,57635.46,57839.16,57071.35,57670.13,11096.82124
1617084000000,57670.14,59335.0,57505.49,59240.34,20269.146198
1617105600000,59240.33,59368.0,58470.0,58700.0,14401.081068
1617127200000,58699.99,59107.84,58380.02,58746.57,9355.394616
1617148800000,58746.57,59050.0,58369.0,58710.95,10243.376349
1617170400000,58710.96,59800.0,56769.0,58015.02,21261.206643
1617192000000,58015.02,59648.52,57641.06,59251.99,16096.40153
1617213600000,59251.99,59585.61,58328.55,58740.55,13374.558144
1617235200000,58739.46,59314.53,58622.0,58764.79,9123.567663
1617256800000,58764.79,59490.0,58115.0,58584.32,15437.457397
1617278400000,58584.32,59263.3,58317.33,58501.63,12617.313005
1617300000000,58501.63,59069.74,57935.45,58720.44,10237.279155
1617321600000,58720.45,60200.0,58455.1,59554.69,17356.112053
1617343200000,59554.68,59741.65,59218.0,59542.78,9023.11201
1617364800000,59542.78,59624.86,58827.66,59180.02,11557.495738
1617386400000,59180.02,59280.45,58428.57,58950.01,9445.69898
1617408000000,58950.01,59531.74,58931.3,59466.37,7423.494394
1617429600000,59466.38,59791.72,58750.96,59255.02,10791.595238
1617451200000,59256.07,59454.83,58177.77,58210.13,12839.455929
1617472800000,58208.33,58748.76,56880.0,57051.94,16355.306552
1617494400000,57051.95,57723.48,56388.0,57477.08,12959.407008
1617516000000,57473.71,57787.79,57033.85,57275.55,8629.835398
1617537600000,57278.23,58492.85,57000.0,58179.03,12338.342062
1617559200000,58179.03,58300.0,57758.34,58202.01,7386.497505
1617580800000,58202.01,58387.35,56855.55,56897.45,11751.32541
1617602400000,56897.45,57766.84,56777.77,57756.36,11992.07209
1617624000000,57756.36,59272.0,57746.74,58954.6,19677.164755
1617645600000,58954.6,59130.0,58479.59,59129.99,10837.453535
1617667200000,59129.99,59495.24,58600.0,58867.32,11474.816255
1617688800000,58867.31,59000.0,58300.0,58541.34,13966.396956
1617710400000,58541.34,58998.0,57413.02,58247.17,19047.619968
1617732000000,58247.17,58311.91,57483.71,57991.15,9712.167548
1617753600000,57990.03,58317.06,57161.86,58285.99,13808.310267
1617775200000,58286.0,58655.0,55700.0,56320.47,25355.494522
1617796800000,56320.47,56937.15,55612.0,56050.54,20228.566973
1617818400000,56054.22,56570.24,55473.0,55953.45,11836.033897
1617840000000,55953.44,57096.46,55700.0,56871.9,10422.211057
1617861600000,56871.89,57333.85,56330.77,56421.18,11349.545456
1617883200000,56421.17,58000.0,56311.77,57749.09,14453.68738
1617904800000,57749.09,58153.31,57449.04,58077.52,8057.703126
1617926400000,58077.52,58419.45,57806.03,57947.67,7732.139167
1617948000000,57947.67,58894.9,57654.0,58527.19,12597.155176
1617969600000,58527.2,58783.47,57870.57,58405.08,12775.512249
1617991200000,58405.02,58600.0,57873.31,58142.54,7727.078319
1618012800000,58142.55,61500.0,57900.01,60851.92,27016.319441
1618034400000,60851.91,61050.0,60333.0,60575.94,14624.081393
1618056000000,60575.94,60800.0,59811.74,60100.48,14750.215024
1618077600000,60100.48,60115.82,58374.61,59769.13,13515.808259
1618099200000,59769.13,60699.0,59535.52,59679.97,12103.864177
1618120800000,59679.96,60144.7,59339.83,59721.84,9694.491127
1618142400000,59721.85,59975.95,59232.52,59864.39,10616.717206
1618164000000,59864.39,60190.0,59433.29,60002.43,8741.642881
1618185600000,59998.8,60607.0,59586.01,60207.01,10767.665394
1618207200000,60207.01,61300.0,59350.59,60241.5,21245.390199
1618228800000,60241.5,60584.28,59610.96,59749.4,15453.630849
1618250400000,59749.41,60241.32,59680.9,59860.0,8908.350675
1618272000000,59860.01,61100.0,59805.15,60668.74,16303.030088
1618293600000,60668.74,63287.88,60450.25,62942.21,33185.912718
1618315200000,62942.21,63777.77,62500.0,63332.85,21336.630477
1618336800000,63328.84,63666.0,62530.0,63575.0,12023.115463
1618358400000,63575.01,64720.0,63063.32,64038.49,16722.790744
1618380000000,64038.48,64854.0,63012.84,64511.21,22772.327711
1618401600000,64509.48,64640.58,62231.49,62250.14,25451.132224
1618423200000,62250.14,63062.38,61301.0,62959.53,17670.093314
1618444800000,62959.53,63491.45,62333.55,63109.5,11990.784348
1618466400000,63109.49,63299.0,62020.0,62361.12,12255.142833
1618488000000,62359.11,63074.05,62308.0,62581.43,12843.800067
1618509600000,62581.42,63800.0,62500.41,63159.98,14559.973092
1618531200000,63158.74,63520.61,61415.4,61799.59,23450.012661
1618552800000,61804.04,61804.04,60000.0,60853.81,26712.793723
